altura,peso
164.28,50.88
170.79,53.66
165.39,49.29
168.16,54.42
177.04,57.31
179.01,54.34
174.36,57.41
171.05,54.16
166.69,54.74
170.09,55.59
173.33,53.99
176.24,57.36
168.94,50.94
168.58,53.84
182.76,60.06
179.9,61.73
176.92,58.62
172.66,62.58
171.87,59.68
177.22,64.13
173.65,60.84
174.77,53.77
170.5,52.77
173.01,62.01
170.93,59.43
179.59,50.85
165.33,59.46
180.7,57.79
179.22,68.26
173.92,59.35
175.24,66.93
179.74,58.44
177.21,59.46
167.0,53.85
170.15,65.29
163.61,51.06
170.69,56.95
170.2,62.11
171.82,60.22
171.46,64.73
171.91,63.16
187.5,63.54
163.8,60.95
164.05,54.88
169.13,51.8
174.64,58.46
172.32,57.91
175.33,58.71
178.41,55.68
168.88,57.55
176.46,59.98
168.04,60.03
168.92,62.48
181.79,67.18
171.33,54.33
167.59,55.59
173.65,66.73
171.81,64.49
173.87,61.16
171.81,59.84
165.95,61.26
181.91,63.68
177.71,65.68
178.61,60.51
172.83,60.81
179.64,63.87
173.97,62.05
172.57,53.31
169.36,56.74
168.49,54.57
173.82,59.67
167.81,58.39
173.43,65.91
180.68,63.46
167.41,50.44
168.51,60.8
165.99,49.65
169.61,56.97
178.21,56.91
164.79,49.38
168.65,55.4
178.29,61.13
165.48,53.64
175.6,61.16
174.42,68.0
174.21,54.66
174.09,59.56
175.37,54.76
172.19,65.91
179.19,58.48
172.42,60.08
169.17,57.05
166.02,40.28
176.99,62.76
174.19,57.99
168.21,57.94
174.1,53.2
172.21,60.52
174.34,63.7
172.6,59.62
172.05,50.5
171.73,52.59
179.56,64.09
173.4,58.96
167.36,61.18
185.45,70.8
171.9,61.13
169.63,61.47
173.56,54.88
179.66,60.37
176.37,58.06
177.68,50.75
173.69,49.25
169.44,64.35
178.44,61.2
171.76,53.63
171.66,56.05
167.61,50.34
174.71,55.21
174.3,58.5
170.89,60.16
165.98,50.36
177.19,64.98
177.52,56.8
175.36,61.84
171.52,57.32
176.35,60.46
175.9,55.71
170.71,55.05
172.75,63.43
183.79,59.38
165.57,62.37
170.65,56.64
172.13,55.63
176.98,58.12
172.83,50.12
178.74,59.18
163.62,56.33
169.82,63.67
178.32,60.08
170.25,58.95
175.95,65.46
171.27,53.73
179.18,60.35
163.91,56.14
173.35,57.01
167.6,58.87
169.83,48.13
167.95,63.2
171.05,59.18
171.77,54.41
170.25,56.46
171.27,57.2
170.18,58.16
175.94,61.8
171.9,55.28
173.96,50.94
175.65,61.1
176.65,57.81
171.21,48.37
168.0,48.94
161.59,53.2
165.51,50.01
172.93,54.91
172.56,56.4
171.52,58.13
175.19,54.99
161.25,54.93
168.05,53.3
164.66,44.24
168.73,54.26
173.82,53.97
168.96,62.53
174.62,55.12
167.57,60.12
170.26,45.36
174.21,64.05
168.47,57.4
185.01,70.49
178.81,61.13
172.87,57.01
165.46,52.16
175.64,57.11
163.21,55.91
161.93,53.16
182.95,67.49
166.76,58.45
170.72,53.88
175.54,55.97
163.96,40.84
177.42,54.69
179.43,57.25
170.24,57.51
167.77,56.68
171.1,64.95
171.8,58.74
172.1,59.56
175.31,63.33
169.71,54.58
173.04,58.08
176.27,65.42
172.77,48.65
180.69,63.78
169.98,50.18
174.04,56.15
171.44,60.9
171.94,61.57
179.03,60.13
163.77,45.98
175.46,62.71
171.71,59.84
173.54,44.99
174.59,47.42
167.2,49.35
171.69,58.6
177.36,59.98
175.88,59.92
169.78,55.04
176.62,54.48
168.59,55.37
167.82,56.86
164.12,51.05
173.79,54.94
176.69,52.36
176.25,63.83
173.83,55.8
170.32,57.61
172.19,58.99
182.75,65.41
176.88,58.83
183.09,64.9
173.89,53.18
166.28,63.22
170.87,48.1
173.2,59.42
170.9,54.26
162.33,50.96
171.99,60.18
183.24,63.39
173.37,61.6
171.55,60.47
174.26,54.98
171.68,50.63
165.61,51.75
158.52,50.01
179.27,55.75
174.98,61.17
174.62,54.07
168.4,53.72
169.31,60.84
169.04,56.74
171.97,56.19
177.17,57.1
172.01,51.82
176.19,61.48
168.76,52.51
170.68,54.24
168.74,52.0
165.31,53.27
179.0,69.81
171.86,48.94
171.45,51.27
175.04,59.69
171.81,59.48
174.01,63.26
170.73,60.68
167.35,51.26
177.49,53.68
178.74,62.71
174.42,63.37
174.5,60.17
177.29,64.29
180.11,68.06
165.54,53.64
168.19,53.96
176.82,61.45
177.48,70.0
166.59,60.38
167.85,52.37
179.02,61.69
172.32,51.23
173.92,61.82
169.65,58.38
174.11,56.5
164.6,51.74
169.17,48.2
170.71,55.22
169.51,52.1
168.99,50.25
174.48,59.98
173.2,64.04
162.37,55.03
176.74,53.35
180.31,63.59
179.74,64.37
165.17,57.22
169.93,58.06
175.85,59.35
167.88,65.19
176.52,63.01
172.85,63.66
171.43,59.73
174.88,63.87
173.33,57.02
173.7,52.64
175.14,51.54
171.83,56.93
168.16,50.75
175.1,61.01
172.21,57.65
165.77,55.28
172.95,59.16
174.4,52.52
172.25,54.64
165.61,60.63
167.25,47.77
171.16,64.09
172.54,56.47
168.35,54.45
179.7,54.91
177.74,66.78
170.71,56.95
170.98,57.48
178.41,66.92
175.24,60.93
174.23,59.52
172.68,62.38
178.72,67.79
175.03,57.04
169.87,55.86
169.66,55.64
167.97,48.58
183.7,57.36
174.02,59.05
174.74,58.09
179.09,66.97
170.72,56.65
171.22,63.69
171.08,61.47
173.7,58.87
182.67,63.84
173.81,54.98
172.15,63.33
175.24,53.11
168.18,58.79
172.06,56.17
178.58,58.68
173.05,53.54
177.45,58.0
173.91,58.62
179.9,59.11
179.15,56.86
169.38,51.97
172.65,56.08
170.76,50.58
176.99,61.38
169.15,57.28
167.89,58.23
172.37,50.12
172.75,56.77
171.66,59.74
171.49,58.64
174.08,57.73
166.45,52.69
170.23,52.45
182.12,59.01
171.27,54.04
171.21,62.88
179.36,59.94
181.36,60.66
162.79,46.91
174.19,63.74
178.93,63.16
174.72,62.22
173.17,58.37
170.83,54.29
176.75,60.91
166.7,53.33
178.22,67.59
169.17,56.81
169.76,62.59
172.07,51.75
170.22,47.88
174.81,58.57
168.99,55.19
164.99,57.01
168.64,48.31
175.65,65.98
171.18,62.52
168.81,49.13
167.74,53.45
178.78,62.15
166.77,43.06
171.03,55.24
175.98,57.98
178.34,62.02
163.44,51.43
176.07,63.37
180.81,62.51
169.41,47.54
177.66,58.68
168.95,62.88
162.94,52.89
177.62,56.65
169.49,62.35
174.04,63.61
171.0,61.79
162.69,47.35
173.11,54.2
172.0,53.64
169.43,59.03
171.24,58.54
174.66,60.21
172.34,53.3
170.86,59.35
173.89,56.94
170.75,52.55
169.86,58.44
169.54,49.59
176.39,57.09
166.27,48.65
174.43,56.82
177.43,58.64
175.57,55.46
175.8,59.14
170.25,60.27
171.95,59.15
177.97,70.02
176.18,62.47
175.48,56.21
173.28,57.68
174.27,57.3
169.04,52.14
174.55,53.65
174.21,55.57
175.48,54.61
169.81,44.67
174.15,59.55
169.49,52.98
169.51,59.84
174.38,53.7
167.93,54.44
169.44,57.49
171.3,69.17
175.91,54.73
174.64,59.06
180.2,62.97
172.15,61.97
168.27,47.83
159.13,59.11
171.25,58.74
163.7,50.86
172.44,48.89
179.17,64.52
178.6,59.05
172.25,60.62
164.11,48.52
174.65,57.67
179.51,64.24
164.57,56.19
170.74,56.58
169.55,60.55
177.56,63.56
182.79,61.35
166.19,58.78
169.17,54.76
168.74,60.66
168.51,47.33
177.72,63.51
181.97,54.81
168.25,52.61
174.49,53.1
170.56,58.73
182.8,60.6
174.13,57.45
170.31,55.62
171.46,60.29
174.71,56.83
170.38,52.03
166.28,59.64
176.52,56.01
164.27,54.51
176.09,60.82
163.57,55.32
172.64,46.88
173.15,51.02
169.86,47.81
170.96,61.26
173.39,59.93
166.03,57.72
175.13,56.71
171.47,51.52
163.3,54.48
166.53,58.85
174.38,58.41
171.87,47.28
168.82,57.14
176.83,62.75
178.18,65.33
172.74,62.19
174.88,59.26
178.68,56.6
165.15,60.99
171.67,60.26
172.63,61.43
163.15,56.31
182.44,65.28
173.76,56.7
185.23,70.51
173.39,56.61
181.15,58.21
175.38,64.82
165.58,52.57
170.04,55.34
175.81,61.79
166.46,54.82
164.88,48.84
168.68,47.34
168.94,58.97
175.23,57.89
178.79,64.42
170.87,61.02
173.42,56.31
167.99,56.73
177.4,62.72
175.88,56.88
176.51,48.92
172.76,62.92
170.54,57.38
171.01,55.61
170.74,53.14
170.71,55.76
180.9,60.48
159.04,57.93
167.78,51.02
174.31,50.39
168.71,58.29
171.86,55.78
172.4,57.05
176.36,64.84
169.97,49.04
170.38,59.6
168.62,55.96
169.88,53.76
178.16,61.33
165.22,58.66
172.57,66.71
166.87,57.51
166.87,56.17
172.89,53.82
166.57,57.64
176.56,62.34
172.75,60.08
167.57,51.38
174.0,53.36
174.39,57.09
164.86,58.45
169.85,55.13
171.34,46.17
179.26,61.91
166.38,51.37
172.82,63.34
178.93,60.21
169.77,50.53
168.61,46.27
173.58,56.27
176.31,62.54
172.28,61.11
175.76,63.06
169.12,53.58
167.3,60.01
172.53,58.01
171.86,51.89
175.28,61.63
172.79,50.35
172.49,51.29
172.46,46.58
179.8,72.3
168.48,58.84
180.86,64.14
172.41,58.92
167.5,52.71
177.49,57.43
167.11,52.09
178.37,59.4
174.9,53.17
172.71,58.08
170.4,58.61
174.9,56.66
167.81,54.33
178.85,62.49
173.39,56.25
177.82,57.14
166.85,56.93
180.21,53.62
178.83,69.23
172.55,56.25
170.79,59.35
171.3,60.14
172.66,62.4
177.02,61.02
174.96,54.84
168.22,53.42
164.45,51.38
180.7,66.74
167.58,51.49
176.36,72.48
166.1,56.79
173.93,57.86
171.93,56.99
177.24,53.83
187.59,61.72
174.39,55.72
174.97,60.34
169.52,61.89
172.83,57.33
164.73,51.8
170.28,54.58
166.53,54.38
173.06,60.87
166.76,56.98
183.45,62.97
172.54,57.31
178.9,61.57
172.94,62.62
177.46,57.22
174.52,54.87
174.2,63.43
169.36,55.45
177.7,58.84
168.4,62.22
167.04,47.4
175.54,61.57
169.87,50.6
171.12,67.0
177.64,68.26
177.33,60.37
169.06,63.84
180.24,59.17
175.77,57.86
178.53,60.75
177.73,65.98
177.62,60.7
170.79,57.28
170.87,53.12
168.86,58.3
173.85,54.54
169.92,52.06
165.85,60.07
175.43,59.96
172.78,61.35
177.87,51.67
167.21,53.2
178.33,68.32
174.12,64.96
168.09,59.96
171.1,61.2
177.75,55.41
166.37,55.75
170.76,49.31
170.89,60.17
168.34,54.9
170.7,53.39
177.72,60.48
178.64,62.73
171.71,59.17
178.12,53.27
167.12,48.62
172.49,58.2
169.18,51.82
168.56,52.78
176.21,56.51
175.49,59.66
172.82,62.44
169.48,57.68
166.62,50.11
169.08,56.92
174.09,56.63
182.38,61.89
176.32,56.07
172.5,57.51
169.24,64.02
177.82,57.77
170.72,61.22
177.79,61.62
178.93,64.76
177.78,57.39
180.63,59.74
173.81,57.46
182.2,55.65
173.36,60.89
183.22,54.85
175.49,60.01
167.7,60.0
166.07,57.23
170.89,53.62
175.23,57.35
175.25,54.6
169.56,47.01
167.87,50.97
174.51,54.28
164.4,48.26
176.61,54.52
181.15,71.03
175.9,60.09
177.83,59.9
183.03,67.57
173.99,58.47
170.71,49.87
171.27,55.26
171.17,61.88
174.79,70.08
166.53,52.99
174.92,55.99
171.79,58.3
161.66,51.96
175.57,64.79
178.29,56.49
174.31,49.69
174.2,62.33
169.63,54.19
171.92,55.68
174.75,65.08
169.48,52.75
171.93,54.61
170.81,53.44
179.84,59.85
177.33,58.45
171.24,53.67
173.0,63.83
176.59,62.93
168.77,56.1
168.93,47.19
173.42,55.79
171.48,59.71
173.31,55.42
175.77,58.17
173.29,61.58
176.98,52.75
175.65,60.78
171.31,57.84
181.4,66.13
167.69,64.41
171.65,58.03
163.83,63.59
178.3,57.57
171.48,56.13
169.57,54.02
168.57,60.07
167.56,57.5
171.39,62.84
167.26,52.2
170.49,55.7
175.54,62.9
164.53,51.51
174.69,57.19
176.69,58.49
169.84,62.17
171.33,64.71
169.43,57.62
176.43,59.35
172.31,54.47
171.83,62.3
175.33,61.24
172.86,56.9
165.13,51.61
172.08,58.42
170.95,50.04
176.72,76.71
168.83,57.73
171.14,55.24
167.72,55.92
172.43,57.39
169.17,56.33
172.03,54.23
168.17,56.79
175.88,57.28
174.49,50.3
169.42,54.57
180.77,61.25
166.21,69.23
170.83,59.21
172.85,56.13
179.03,61.2
175.35,58.81
166.16,53.59
175.13,62.14
174.63,48.87
176.64,61.47
168.52,56.12
177.61,66.42
169.31,58.03
174.12,55.99
167.55,55.57
176.5,54.07
168.51,62.21
173.45,55.95
173.73,57.24
167.03,50.6
173.64,60.76
175.8,60.97
170.74,52.07
174.4,56.59
173.85,50.07
178.71,57.13
181.67,62.57
172.57,63.96
177.91,57.76
163.93,59.05
168.1,57.88
173.01,56.31
176.55,68.84
181.52,61.51
172.19,59.52
164.72,55.0
168.92,62.37
177.97,65.6
177.3,53.0
178.16,59.8
170.75,60.6
182.83,62.64
176.07,61.95
171.23,56.17
172.92,59.46
173.06,62.07
178.75,59.23
178.6,60.31
166.51,54.99
164.21,53.71
177.12,55.41
171.94,55.21
178.32,53.71
163.75,54.71
176.9,61.0
176.01,59.53
175.22,54.99
171.0,50.19
176.93,60.97
177.58,67.39
180.18,58.85
175.04,49.66
174.13,59.51
169.58,55.31
180.08,62.98
185.67,61.22
175.84,65.8
161.67,52.87
168.82,58.85
173.62,56.15
171.63,56.34
169.75,61.46
176.86,64.87
172.87,57.17
171.56,61.03
176.03,52.96
171.17,58.48
181.5,61.07
173.97,58.23
167.24,57.02
175.9,60.53
163.87,46.76
172.27,57.64
167.26,53.63
179.5,55.64
170.47,56.54
171.69,62.87
168.49,52.81
177.53,63.51
168.62,64.62
170.44,56.75
168.75,51.34
167.95,54.64
170.19,60.62
162.97,46.25
171.01,61.65
170.03,55.28
175.48,64.77
178.92,60.3
172.49,56.88
168.95,54.21
171.16,58.26
172.98,54.87
171.5,49.9
173.44,49.33
172.19,58.09
173.51,54.98
168.15,51.67
167.26,64.59
174.8,61.28
175.17,61.68
175.36,60.61
164.87,56.03
163.93,54.95
182.25,63.22
170.0,59.97
166.48,58.73
164.7,41.64
170.14,58.99
168.0,53.89
179.88,65.87
175.04,68.98
169.33,45.48
179.02,62.44
177.58,61.47
169.29,53.81
175.29,66.17
168.3,52.3
174.99,54.12
180.91,59.94
174.46,56.56
177.54,61.31
174.5,52.63
177.43,61.7
161.14,50.88
162.85,60.4
182.25,59.91
168.14,61.46
166.95,57.53
183.31,62.4
168.88,57.74
176.05,56.34
172.79,54.23
167.58,41.39
181.1,64.64
181.65,57.96
174.25,58.45
173.19,61.66
177.5,68.89
172.57,59.89
177.3,55.87
165.6,53.38
172.31,57.63
174.01,62.56
165.48,52.25
170.06,54.72
173.38,61.87
172.81,67.61
163.95,50.49
181.67,57.97
176.73,62.48
169.78,58.96
174.2,55.94
176.56,66.58
171.44,61.45
170.7,58.52
171.87,62.04
177.89,55.58
174.99,53.53
174.9,61.38
173.75,64.98
176.57,62.55
176.88,61.24
173.42,61.25
166.6,55.78
163.47,54.65
171.8,61.48
176.47,62.18
175.09,60.5
167.6,60.53
171.85,56.47
174.74,65.57
169.73,60.71
174.58,49.85
168.5,55.68
171.38,44.94
172.03,61.14
165.61,53.02
181.59,61.51
165.71,51.55
177.78,63.41
165.56,55.1
177.96,60.92
174.29,56.79
173.12,56.7
161.24,53.32
181.09,64.69
178.09,65.31
174.85,64.19
178.2,51.65
176.78,60.68
167.21,55.6
181.17,61.45
173.25,65.0
182.56,60.95
176.16,58.5
172.57,64.56
177.09,62.93
164.27,51.4
165.95,53.83
171.36,65.39
180.54,70.33
169.32,61.38
172.12,49.87
170.77,56.44
171.28,60.97
177.16,59.3
173.08,58.34
175.11,60.48
176.16,61.88
177.46,63.73
176.07,61.73
167.46,47.76
173.8,57.71
167.49,54.71
173.18,52.16
178.46,58.95
167.78,47.31
172.05,59.63
165.85,57.32
173.14,54.99
175.15,63.63
173.2,58.64
176.71,57.28
177.86,62.34
175.64,53.2
178.42,54.92
179.48,64.75
171.33,57.12
165.19,51.81
178.96,60.4
170.47,54.76
173.34,62.29
169.57,47.77
174.58,52.76
161.17,53.59
176.08,60.62
175.44,56.22
179.1,65.09
170.93,53.49
176.12,64.45
171.04,61.89
168.52,54.73
163.56,56.94
169.36,51.31
183.81,61.12
173.35,50.36
166.45,55.49
171.72,59.18
174.46,56.5
174.27,58.81
180.14,64.34
176.06,56.22
174.16,59.17
174.34,57.65
168.56,61.72
175.25,51.73
171.36,55.44
172.22,56.14
181.68,52.95
184.13,70.08
169.18,55.85
180.52,63.03
168.49,68.18
180.78,58.81
175.35,62.81
176.15,62.46
172.86,57.35
181.6,60.27
175.42,52.33
173.32,50.18
172.55,54.61
174.13,59.04
171.64,57.06
168.56,53.26
179.73,60.66
170.45,59.54
163.87,57.98
171.4,54.85
170.77,63.99
172.7,65.39
171.34,55.19
169.69,55.03
167.89,56.64
167.95,56.31
164.36,59.09
175.3,54.34
171.36,62.5
181.89,62.54
175.49,59.42
172.25,52.54
179.68,58.29
163.67,54.14
179.87,63.38
164.86,58.78
173.49,57.52
173.77,60.29
168.53,45.22
170.87,56.51
169.26,54.57
165.12,38.22
171.94,56.43
178.48,58.43
168.13,54.93
166.69,57.47
181.84,61.57
174.11,49.31
174.05,55.38
168.19,49.59
166.91,51.62
183.49,72.33
168.99,63.06
171.27,57.12
163.42,56.01
173.47,63.51
175.65,58.26
176.55,60.1
167.02,51.24
170.75,70.65
167.65,52.63
172.3,52.43
181.42,62.76
175.09,51.19
173.38,60.57
165.73,50.93
169.17,62.47
176.48,55.65
168.26,49.13
165.24,63.23
177.55,54.39
176.02,67.67
183.08,57.79
167.63,53.66
174.94,61.26
174.36,54.63
171.85,59.44
175.65,58.1
177.95,64.23
181.38,61.3
175.35,66.92
169.0,47.41
172.0,56.32
171.79,59.11
168.75,54.68
173.11,53.43
174.8,56.28
179.56,63.63
167.78,56.26
183.94,65.17
170.01,53.4
166.46,53.65
171.56,57.99
172.12,61.77
168.01,51.32
169.43,53.32
165.33,60.73
173.97,59.52
165.52,42.74
171.47,57.97
167.05,45.47
170.54,56.49
171.06,63.43
174.36,58.52
177.65,56.87
170.95,56.2
174.7,66.75
167.95,51.5
168.41,53.18
175.73,58.07
169.95,53.89
174.51,56.55
180.56,67.19
166.44,55.79
168.16,52.65
169.35,48.82
174.57,62.16
169.43,54.72
164.84,53.93
173.26,58.76
179.07,60.79
169.3,57.72
174.02,61.55
173.88,64.85
174.28,50.07
172.16,52.91
174.29,58.97
178.89,64.71
166.24,49.03
179.57,54.2
170.89,50.59
168.85,58.79
165.33,56.7
169.07,54.0
167.25,58.76
176.42,60.42
178.53,65.44
166.07,59.69
168.89,40.9
171.28,61.3
174.79,56.72
159.84,43.43
176.21,61.44
164.43,50.8
175.2,64.9
176.2,60.39
166.71,50.08
173.57,58.89
165.23,55.49
174.51,55.41
169.28,68.04
172.51,61.62
162.56,58.32
175.03,57.92
172.3,52.9
183.26,73.31
167.47,54.15
168.54,55.27
173.1,59.24
167.27,56.36
167.28,57.28
171.73,50.49
172.08,59.48
171.29,53.89
173.23,58.98
171.27,57.7
175.44,63.87
172.14,62.79
170.48,58.88
177.03,63.96
159.2,46.56
170.84,59.09
177.85,63.51
170.94,60.91
177.25,65.62
175.16,55.96
174.92,58.72
171.6,49.96
165.32,59.25
170.63,53.17
177.23,56.95
176.71,62.34
177.32,60.33
176.39,50.86
176.52,63.68
172.0,60.49
181.29,56.05
172.58,50.55
181.07,61.1
173.4,58.36
175.0,57.78
172.01,56.24
176.67,57.59
165.82,59.1
165.24,53.95
176.72,57.15
187.84,65.89
164.27,59.81
171.24,61.61
185.01,65.07
168.55,66.76
178.35,61.1
172.13,61.54
173.27,56.24
178.06,63.53
171.69,53.53
178.12,60.08
163.98,58.44
175.74,64.68
163.03,49.14
172.28,63.17
172.17,50.97
173.04,52.32
169.96,55.6
176.66,48.63
170.42,51.75
181.26,56.48
180.76,62.32
176.18,60.42
166.7,52.97
171.46,69.55
180.5,61.85
168.89,53.41
177.75,61.43
168.58,54.79
166.95,58.93
170.75,62.78
176.99,58.48
169.96,50.67
173.38,58.18
165.06,54.04
172.9,47.52
174.28,61.98
168.41,60.05
173.69,64.44
167.48,59.1
175.93,65.37
177.44,60.02
170.4,57.79
160.53,48.46
185.27,57.05
178.76,68.86
169.25,53.82
184.17,64.05
181.28,56.79
174.64,62.92
176.86,54.57
173.14,53.5
169.77,55.37
178.26,70.94
172.37,52.13
180.6,59.16
186.9,64.25
173.56,61.12
168.77,55.17
170.66,53.81
171.43,55.56
168.62,54.19
170.83,55.0
176.05,61.91
173.1,53.24
173.04,52.36
168.62,61.68
171.85,57.75
176.74,51.98
171.36,57.1
169.02,55.01
170.69,64.89
172.55,48.3
165.03,51.48
176.7,60.34
178.59,64.24
176.83,62.91
166.6,47.19
172.28,54.36
172.82,54.39
173.21,57.03
173.36,52.37
173.84,55.22
168.52,68.24
174.21,62.67
174.13,64.06
180.44,58.87
163.77,55.75
164.04,55.71
178.13,53.39
164.86,56.8
175.25,56.47
171.75,52.51
176.87,63.89
167.78,50.72
181.17,57.68
172.36,62.78
176.43,61.66
169.29,57.93
165.04,50.09
172.41,55.54
183.67,61.94
170.54,60.8
163.67,51.98
169.34,53.52
174.23,58.06
181.55,58.93
174.32,56.93
171.78,54.68
177.96,57.34
171.3,56.08
172.8,52.35
171.37,58.8
175.08,49.96
170.99,52.56
172.84,60.69
172.49,61.92
177.02,56.28
174.31,59.26
174.88,67.27
169.16,56.02
173.11,60.49
174.4,49.98
175.81,56.28
171.09,58.84
172.92,47.49
168.98,60.84
178.87,61.99
170.38,60.27
168.74,57.38
172.69,52.03
181.03,71.88
172.84,55.93
184.43,64.71
164.3,52.55
173.82,44.37
170.87,57.02
174.65,62.7
173.98,52.78
175.91,68.87
174.68,58.06
165.55,50.57
173.27,54.0
170.94,54.58
172.37,52.22
167.64,54.57
169.32,54.62
171.71,58.6
175.31,57.1
167.04,50.51
169.26,57.75
173.01,59.11
169.43,57.83
178.38,65.62
168.36,57.48
181.88,64.02
174.81,61.5
177.77,62.73
173.49,58.94
169.29,54.0
161.31,58.77
176.78,62.04
164.83,56.43
171.9,58.96
169.43,52.82
170.46,46.66
177.57,63.9
171.99,55.66
171.6,54.13
163.08,47.03
180.34,61.46
174.78,49.66
172.59,49.04
173.27,59.62
168.09,56.87
174.5,65.46
174.51,49.61
176.82,56.89
177.17,55.6
181.51,67.41
176.18,50.43
171.21,49.62
177.32,54.17
179.0,63.66
169.52,64.93
162.34,47.99
172.39,62.09
169.8,53.05
167.83,52.59
173.96,60.47
182.3,64.3
171.6,62.48
168.36,60.95
173.83,54.13
170.37,52.48
179.34,55.4
174.99,61.42
177.5,60.94
175.1,62.64
165.47,53.52
174.46,62.08
171.62,53.49
174.6,66.17
175.17,54.0
174.11,55.21
172.35,55.19
165.0,57.91
174.21,58.62
172.53,50.26
176.18,53.8
180.11,66.46
175.99,60.19
175.43,54.42
169.18,49.83
175.76,53.63
176.35,58.36
178.04,57.77
163.83,46.86
166.93,52.58
167.78,51.21
158.51,53.79
185.19,67.41
168.2,59.83
167.57,58.79
172.28,55.42
180.76,69.0
166.28,46.22
175.06,65.35
174.19,62.28
174.09,63.98
168.09,59.75
180.09,65.0
176.34,52.09
171.51,48.73
170.43,50.01
169.78,55.26
172.23,57.39
170.54,55.03
179.25,62.34
165.24,57.1
177.89,63.35
168.19,53.74
160.38,57.75
162.59,47.78
175.27,56.68
166.71,47.79
174.23,54.96
174.76,64.57
175.36,55.39
170.29,52.86
167.73,53.11
176.85,57.74
171.18,51.47
180.35,61.02
172.56,52.16
174.34,58.63
174.32,57.31
172.3,64.72
171.17,55.35
173.9,51.98
178.23,55.93
174.75,65.46
172.82,53.33
172.87,65.39
176.95,58.2
172.44,63.04
176.35,58.27
174.51,68.63
169.5,52.99
176.19,58.34
172.79,65.81
167.35,50.73
174.19,66.37
170.29,52.63
176.89,61.35
175.99,56.33
173.48,55.71
169.14,51.23
167.64,54.17
176.84,61.44
178.84,73.02
173.32,60.04
181.2,65.33
173.38,58.15
165.59,53.79
165.02,58.07
166.32,53.12
179.87,62.07
176.92,60.31
179.69,56.38
169.11,60.04
173.53,49.19
176.74,61.93
178.43,55.19
176.61,57.45
180.94,55.19
168.88,52.47
170.56,59.25
176.52,59.47
166.13,55.81
174.38,60.85
165.32,54.63
179.79,55.47
158.56,51.38
169.45,53.01
176.0,53.32
162.35,51.8
167.04,53.07
179.55,61.54
175.64,63.07
180.74,59.54
168.64,52.72
177.7,60.24
174.9,61.16
178.58,60.87
168.84,51.61
172.7,63.0
172.01,61.72
171.27,61.65
167.61,50.03
172.91,53.21
171.67,51.4
172.01,44.28
167.0,45.32
176.25,60.64
168.58,58.79
177.27,63.87
172.09,57.34
178.34,59.83
174.44,55.37
180.7,59.2
168.66,59.23
170.31,64.91
169.62,53.13
164.0,45.77
169.65,53.03
177.05,54.06
171.49,60.73
169.61,50.81
175.51,59.93
172.08,53.12
171.93,50.5
166.58,52.4
177.31,63.38
171.38,64.07
166.76,59.78
171.14,51.14
177.08,56.82
173.02,51.76
174.23,53.23
169.96,54.31
184.78,63.47
170.35,56.38
181.24,60.3
171.55,58.54
173.67,57.11
188.65,65.62
174.51,60.2
171.76,60.22
174.17,56.73
171.68,59.76
163.18,51.18
183.42,55.71
173.87,51.14
166.98,53.39
171.55,53.63
175.84,56.71
175.66,59.68
171.95,56.91
173.71,54.73
182.21,63.93
169.95,58.0
178.77,69.37
176.82,61.24
166.42,51.27
176.67,62.09
167.19,55.25
177.14,61.44
171.39,52.41
172.97,56.51
173.25,55.78
173.11,58.86
171.79,55.17
178.2,65.64
164.88,51.8
175.27,54.23
173.4,57.37
174.79,63.63
172.03,60.83
169.07,60.21
173.89,60.5
176.9,66.44
158.38,46.7
171.7,57.13
171.49,58.76
168.79,49.12
177.81,63.85
166.85,54.11
172.33,64.44
178.56,62.79
170.49,62.04
178.63,57.69
171.16,64.96
170.51,59.02
176.22,61.37
173.75,65.37
167.35,58.09
168.27,46.41
168.17,55.18
166.3,54.85
179.85,59.3
177.0,54.79
174.19,50.78
169.43,56.87
168.42,52.13
175.43,58.58
166.87,56.99
171.03,58.36
170.85,52.41
167.33,61.81
174.72,60.39
173.91,60.65
173.16,55.95
172.73,58.96
168.75,54.07
160.32,51.82
168.87,60.89
169.06,49.05
174.21,64.29
166.49,58.34
182.26,55.13
177.85,59.53
176.03,58.65
163.9,49.64
172.28,50.21
176.04,58.6
170.62,55.84
170.66,50.45
167.4,52.35
170.84,59.49
168.63,53.73
171.13,51.59
178.6,60.99
170.13,47.0
180.76,61.72
168.99,56.14
179.1,61.37
169.84,56.07
169.87,42.38
177.77,56.33
168.85,54.19
173.35,64.92
163.09,52.51
169.65,55.4
172.17,52.32
171.86,59.62
172.29,51.9
175.19,58.44
174.44,59.37
166.7,63.37
175.7,60.23
167.81,53.75
172.54,59.88
173.57,62.47
175.83,66.06
175.39,63.89
182.33,67.13
174.32,63.6
170.83,50.96
178.92,56.25
175.32,48.64
174.79,49.06
176.48,55.8
165.83,52.04
178.4,64.26
175.01,65.24
167.03,60.11
164.03,47.32
170.55,56.2
165.66,47.85
170.83,57.44
170.82,62.4
167.07,60.19
159.21,43.56
178.0,62.18
175.41,65.47
177.46,55.37
172.13,59.76
172.75,56.85
169.38,62.3
167.44,53.92
165.94,49.38
171.26,55.28
176.19,58.35
171.22,62.73
169.1,63.67
170.62,54.92
175.24,70.28
163.93,55.54
171.56,53.36
174.21,57.94
182.85,62.27
171.84,70.28
171.87,59.24
168.0,60.96
